Tenure,MonthlyCharge,Age,Income,Outage_sec_perweek,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies
-1.0487462125145348,-0.003942558795863967,0.7209252390349075,-0.39877774033771896,-0.6799776032108321,1.3403061522113078,-0.7745966692414834,-0.985899403389027,1.022247413814838
-1.2620011592580802,1.6303258974820913,-1.2599571596643748,-0.6419544475336846,0.5703310909326953,1.3403061522113078,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.709939803296579,-0.29522481741427764,-0.14873044819892378,-1.07088496294323,0.25234705329419904,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,1.022247413814838
-0.6595239638828064,-1.2265210716378776,-0.2453588578915717,-0.740524915554176,1.6505058518829352,1.3403061522113078,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.2425512017143743,-0.5280857047971815,1.4456383117297669,0.009477921370873651,-0.623156047089417,-0.7460981943193704,1.2909944487358056,1.014302267110115,-0.9782367619480544
-1.0409751428135001,0.2883698820424217,1.4456383117297669,-0.6080721568450029,-0.5312245011031589,1.3403061522113078,-0.7745966692414834,-0.985899403389027,1.022247413814838
-0.8051442122278709,0.6402676647225805,1.2523814923444712,-1.00499743131954,0.3968171392224275,-0.7460981943193704,1.2909944487358056,1.014302267110115,1.022247413814838
-1.1444758337339471,-1.3430982633741453,-1.115014545125403,-0.4626942456000044,-0.7427124195663637,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9948475885163598,-1.2844669060845046,-0.19704465304524774,0.6676801523191915,-1.432469057306725,1.3403061522113078,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-1.1763258177700682,-0.23618767028397689,1.5905809262687387,0.3696817477171092,-0.4348389167038134,1.3403061522113078,-0.7745966692414834,-0.985899403389027,1.022247413814838
-0.5770772231059956,0.05433745551954222,-1.4532139790496708,-0.6108914550769511,-0.22185659578786143,1.3403061522113078,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.9078143071046398,-0.527764868835358,0.14115478087901998,-0.7612036701709215,-1.1159833426546335,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.8136641324836795,-0.8193965142531648,1.4456383117297669,1.5555488005587546,-0.5806612799430625,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.6673905557377415,0.28752742274395915,-1.1633287499717269,2.670625225254079,-1.3848998900506508,1.3403061522113078,1.2909944487358056,1.014302267110115,-0.9782367619480544
-0.9252790723682481,-0.2948056836666627,-1.115014545125403,0.8670630510548126,0.6011290888937205,-0.7460981943193704,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-0.7811957463028438,0.11704315239957072,-0.6801867015084874,1.746706795659964,0.26769363903760607,1.3403061522113078,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.7088806634846492,0.5202835849094483,0.4793542148032877,-0.28893823584972883,1.1831829342716649,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,1.022247413814838
-1.218636000354586,0.6999856072733608,0.3344116002643158,0.15376286693651808,-0.05735514010217622,1.3403061522113078,1.2909944487358056,1.014302267110115,1.022247413814838
-0.6586643495147995,-0.46887827730447623,0.3827258051106398,-0.019319702896465674,-0.14353530992114066,-0.7460981943193704,1.2909944487358056,1.014302267110115,-0.9782367619480544
-0.8214296515667315,-0.5281706586760181,-1.4532139790496708,-0.7203281013521748,0.30935918021572856,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.5321993969828047,0.28768908662194215,-0.7285009063548112,-0.006479661250661224,0.6946013958706415,1.3403061522113078,-0.7745966692414834,-0.985899403389027,1.022247413814838
-1.2143752859646828,-1.0509561028982644,-1.115014545125403,0.20949844252423616,-1.0138305010199666,1.3403061522113078,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-1.054162420093918,-1.1099082961497284,-0.05210203850627586,-0.4384947371660538,-0.21132390956102817,-0.7460981943193704,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-0.9826308773775781,-0.5280857047971815,0.7209252390349075,1.4147094275241294,-0.972100660670392,-0.7460981943193704,1.2909944487358056,1.014302267110115,-0.9782367619480544
-1.0875153205165573,-0.2355068748634973,1.0591246729591752,-0.40025547816570994,1.2587683298101524,1.3403061522113078,-0.7745966692414834,-0.985899403389027,1.022247413814838
-1.1485071989623208,-1.866975020280065,1.1557530826518232,-0.9662957364834148,-0.07869298174822566,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9122140515257888,1.164975772648398,-0.2936730627378957,-1.1009340719225875,1.9694276252560166,1.3403061522113078,-0.7745966692414834,1.014302267110115,1.022247413814838
-1.25308568712767,-0.7601890867604595,0.8175536487275554,0.1445393288591926,1.5909020495836605,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.2516498984328337,0.640588500684404,-1.5981565935886426,-1.039927649841606,1.1538580952306203,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-1.100544923191214,1.9800783851314638,0.7692394438812314,-0.22569056033152565,0.20695223342775257,1.3403061522113078,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.8866023841903011,1.3385895268468702,-0.3903014724305436,0.1268369729922258,-1.138751664278493,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-1.1701197658139526,-0.5853507438233292,-0.6318724966621634,-0.6387943511129437,-1.8655639512216549,-0.7460981943193704,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-1.1269605980785402,1.3385895268468702,1.397324106883443,0.43100095231891816,-0.4123840445518149,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.515357688285214,0.05433745551954222,1.0108104681128514,-0.49168656102826686,0.3796264308214526,1.3403061522113078,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.1744634661179154,2.2132683523558807,0.7692394438812314,-1.0140727345967455,-1.4990771424928901,1.3403061522113078,1.2909944487358056,1.014302267110115,1.022247413814838
-1.098550980314668,-0.2361743263770214,-0.05210203850627586,-1.1179186592837098,1.2775350846767848,1.3403061522113078,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-1.1804516554861881,1.3359816663294255,-1.3082713645106987,-1.05296770207896,2.119824427649595,1.3403061522113078,1.2909944487358056,-0.985899403389027,1.022247413814838
-1.0349026237845231,-0.7597302473211176,-1.3565855693570228,-0.12687610775964053,-0.18642708763845017,1.3403061522113078,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9333207387803955,0.2873682506601193,0.6242968293422596,-0.5110017682611331,2.29820503285419,1.3403061522113078,1.2909944487358056,-0.985899403389027,1.022247413814838
-0.6990525517323531,-0.5857107032819852,0.9141820584202033,0.3734088954426154,-0.6817873997765883,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9585756452581669,-0.0038881119294389916,-1.5498423887423185,-0.0565830236912344,0.47959680307296193,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.1921811278961985,-1.517032853534441,0.09284057603269602,0.4638661678718479,-0.6520704693976577,1.3403061522113078,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-1.1573343176802533,1.9216367069380744,-0.5835582918158394,-0.9859953612362096,0.8555334857468215,1.3403061522113078,1.2909944487358056,1.014302267110115,1.022247413814838
-0.6038404254573242,0.461841906716059,-1.018386135432755,-0.5573453571350253,-0.5868142024971441,-0.7460981943193704,1.2909944487358056,-0.985899403389027,1.022247413814838
-0.9729992408161331,1.6303258974820913,-1.5015281838959946,-0.8748334462945169,1.0600817360325239,1.3403061522113078,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.9132841365325185,1.6895333249747972,-0.4386156772768675,0.519582593509311,0.19545504585166065,1.3403061522113078,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.4639909371848937,0.2873682506601193,-1.4532139790496708,3.27355644422271,0.840090225765986,1.3403061522113078,1.2909944487358056,-0.985899403389027,1.022247413814838
-0.9492204971909545,0.5212132337151381,-0.4869298821231915,-0.08684136360856051,-0.08461701059651934,1.3403061522113078,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-1.0122593134363107,-1.5756974890841853,1.5905809262687387,-0.4706904137174844,-0.7168280307738032,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.8682032012376165,-1.866209270980749,1.4939525165760907,1.2987887499441337,0.8178397640625723,-0.7460981943193704,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-1.179286103995116,0.28771763745951173,0.43104000995696373,-1.2463268775733396,-0.351050649784829,-0.7460981943193704,1.2909944487358056,-0.985899403389027,1.022247413814838
-1.028197013600445,0.35004344052773684,0.7209252390349075,0.1423452410401909,-0.6676454915016649,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-1.0982504698011073,-0.527764868835358,0.28609739541799184,-0.050193323622902165,-1.94615346356681,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.2470210102072885,-0.06241474400166477,-1.066700340279079,0.1535781053794307,0.38232753300818,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.84890345578031,-0.2939743326467642,-0.10041624335259981,-0.9022561750593073,-0.3240932814640538,1.3403061522113078,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.7767841860936733,-0.9935207835097114,0.2377831905716679,0.7997935313544056,0.3071705331441532,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-0.9440689105057617,-1.3430982633741453,0.9624962632665273,1.5188014645347383,-0.5424376245598191,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-1.0511123200381538,-0.7011778356590141,-0.970071930586431,-0.8552465934710002,0.48621178204175647,1.3403061522113078,1.2909944487358056,-0.985899403389027,1.022247413814838
-0.7112042140138669,1.1067043748174135,0.2377831905716679,-0.8950199762639738,0.07335295362755087,-0.7460981943193704,1.2909944487358056,1.014302267110115,1.022247413814838
-1.0321779935297548,-1.109587460187905,-0.19704465304524774,-0.37588752109525925,-0.5297240177404023,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-1.1971666963493675,-0.1783876640142341,-1.3082713645106987,0.5501108058737456,-0.5428890813865332,1.3403061522113078,1.2909944487358056,-0.985899403389027,1.022247413814838
-1.217064843981979,0.5205277108721246,-1.3565855693570228,1.490311657986309,-0.14648617399405373,-0.7460981943193704,1.2909944487358056,1.014302267110115,-0.9782367619480544
-1.004687944054223,-0.4696984734702173,-0.5352440869695154,2.1373374105600256,0.2660235696596731,1.3403061522113078,-0.7745966692414834,-0.985899403389027,1.022247413814838
-0.8424395136518485,-1.8658884350189253,1.349009902037119,1.0695149066331104,-1.3172190269579558,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9413617104198202,-1.0511200024046383,-0.4869298821231915,-0.17459210973512257,1.1925275146523122,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,1.022247413814838
-1.0063503593212735,0.2873377436477077,0.4793542148032877,0.2066518378817395,-0.17857912754908098,-0.7460981943193704,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.136647339560296,2.1546369950662405,0.8175536487275554,-1.0228270988928299,-1.279243299711676,-0.7460981943193704,1.2909944487358056,1.014302267110115,1.022247413814838
-0.897668116819726,0.8147127699409505,1.204067287498147,-0.6185308667137595,0.2695306948551267,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.8427690800818175,-0.4695393013863775,-0.2453588578915717,0.45497704466656336,-0.7049648070940966,1.3403061522113078,-0.7745966692414834,1.014302267110115,-0.9782367619480544
-1.222397924809372,0.640588500684404,0.4793542148032877,-0.7361665287276801,0.4276358202079364,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.40106534597502425,0.9322307187614737,0.3344116002643158,0.10560464296163487,-1.3012458037069454,1.3403061522113078,1.2909944487358056,1.014302267110115,1.022247413814838
-1.1646362483309787,1.9211261918800002,1.6388951311150628,1.3543253788264276,-0.6830170618681974,-0.7460981943193704,1.2909944487358056,1.014302267110115,1.022247413814838
-1.0039495234861058,-0.877342348699792,0.044526371186372066,0.27307734125610467,-1.8931361047193012,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9581887685311218,1.9215319817206598,-0.8734435208937832,-1.1377268004212815,-1.25794852512954,-0.7460981943193704,1.2909944487358056,1.014302267110115,1.022247413814838
-1.215788277635197,0.9860394995838015,0.8175536487275554,-1.358135989907901,0.9816236347311416,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,1.022247413814838
-1.1002128472441375,2.271389194587447,0.6726110341885836,1.4652472101325191,0.8169591611926943,1.3403061522113078,1.2909944487358056,1.014302267110115,1.022247413814838
-1.2644336683865323,0.6413542499837201,-0.3419872675842196,-0.9933631272823673,-0.8045325536107332,-0.7460981943193704,1.2909944487358056,1.014302267110115,1.022247413814838
-0.5440781385004404,-0.528329830759858,-0.14873044819892378,1.2407718478751424,-0.8599363577952543,-0.7460981943193704,-0.7745966692414834,-0.985899403389027,1.022247413814838
-0.3735551939271544,1.5716945401924507,-1.4048997742033467,-0.736498106570054,1.022371417523267,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-0.9397433004255127,-1.0509561028982644,-1.5981565935886426,1.395848499666751,1.6451568218684451,1.3403061522113078,-0.7745966692414834,-0.985899403389027,-0.9782367619480544
-0.9340552416411959,0.3489568552665972,-1.1633287499717269,-0.08435435247640284,1.2742579829406258,-0.7460981943193704,-0.7745966692414834,1.014302267110115,1.022247413814838
-1.0095383021188133,-0.06129488048042159,-1.066700340279079,0.18942326596922335,1.9025787560612475,-0.7460981943193704,1.2909944487358056,-0.985899403389027,-0.9782367619480544
-0.5700715863023738,0.461841906716059,0.9141820584202033,1.2429219617343,-0.5001689119498968,-0.7460981943193704,1.2909944487358056,-0.985899403389027,1.022247413814838
